"season","game_id","game_date","goalie_id","goalie_name","save","angle","distance","home","game_score_state","rebound","strength","shot_type","round","recent_save_30","recent_save_60","recent_save_90","recent_save_120","recent_save_150","long_run_save_840","xprime_30","xprime_60","xprime_90","xprime_120","xprime_150"
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,57.5,39.1,0,"Trailing",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.922222222222222,0.9,0.906666666666667,0.902380952380952,-0.00238095238095237,0.0142857142857142,0.0198412698412699,-0.00238095238095237,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,35,61,0,"Trailing",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.922222222222222,0.9,0.906666666666667,0.902380952380952,-0.00238095238095237,0.0142857142857142,0.0198412698412699,-0.00238095238095237,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,6.3,9.1,0,"Trailing",0,"0","Backhand",0,0.9,0.916666666666667,0.922222222222222,0.9,0.906666666666667,0.902380952380952,-0.00238095238095237,0.0142857142857142,0.0198412698412699,-0.00238095238095237,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,33.7,3.6,0,"Trailing",1,"0","Wrist Shot",0,0.9,0.916666666666667,0.922222222222222,0.908333333333333,0.906666666666667,0.902380952380952,-0.00238095238095237,0.0142857142857142,0.0198412698412699,0.00595238095238093,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,26.1,59,0,"Tied",0,"0","Slap Shot",0,0.9,0.916666666666667,0.922222222222222,0.908333333333333,0.906666666666667,0.903571428571429,-0.00357142857142856,0.013095238095238,0.0186507936507937,0.00476190476190474,0.00309523809523804
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,59,29.2,0,"Tied",0,"0","Snap Shot",0,0.9,0.916666666666667,0.922222222222222,0.908333333333333,0.906666666666667,0.903571428571429,-0.00357142857142856,0.013095238095238,0.0186507936507937,0.00476190476190474,0.00309523809523804
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",0,31,23.3,0,"Trailing",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.922222222222222,0.908333333333333,0.906666666666667,0.903571428571429,-0.00357142857142856,0.013095238095238,0.0186507936507937,0.00476190476190474,0.00309523809523804
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,5.4,21.1,0,"Trailing",0,"0","Tip-In",0,0.866666666666667,0.916666666666667,0.911111111111111,0.908333333333333,0.906666666666667,0.902380952380952,-0.0357142857142857,0.0142857142857142,0.0087301587301587,0.00595238095238093,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",0,0,25,0,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.916666666666667,0.911111111111111,0.908333333333333,0.906666666666667,0.902380952380952,-0.0357142857142857,0.0142857142857142,0.0087301587301587,0.00595238095238093,0.00428571428571423
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,1.2,138,0,"Trailing",0,"-","Wrist Shot",0,0.833333333333333,0.9,0.9,0.908333333333333,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,-0.00119047619047619,0.00714285714285712,-0.00119047619047619
"20212022","2021030241",2022-05-18,"8475156","Mikko.Koskinen",1,23.6,52.4,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.9,0.911111111111111,0.908333333333333,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,0.00992063492063489,0.00714285714285712,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,54.5,8.6,0,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.9,0.911111111111111,0.908333333333333,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,0.00992063492063489,0.00714285714285712,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,29.2,67.6,0,"Trailing",0,"0","Deflected",0,0.833333333333333,0.9,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,2.1,27,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.9,0.911111111111111,0.925,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,0.00992063492063489,0.0238095238095238,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,61.4,12.5,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.9,0.911111111111111,0.925,0.9,0.901190476190476,-0.0678571428571428,-0.00119047619047619,0.00992063492063489,0.0238095238095238,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",0,34.7,15.8,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.9,0.911111111111111,0.925,0.9,0.902380952380952,-0.069047619047619,-0.00238095238095237,0.0087301587301587,0.0226190476190476,-0.00238095238095237
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,56.7,41.9,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.9,0.916666666666667,0.893333333333333,0.901190476190476,-0.0678571428571428,-0.0178571428571429,-0.00119047619047619,0.0154761904761904,-0.0078571428571429
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,12,81.8,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.9,0.916666666666667,0.893333333333333,0.901190476190476,-0.0678571428571428,-0.0178571428571429,-0.00119047619047619,0.0154761904761904,-0.0078571428571429
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,48,26.9,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,71.6,9.5,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,3.2,18,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,29.9,62.3,0,"Trailing",0,"0","Slap Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,41.8,25.5,0,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,34.8,59.6,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,28.8,58.2,0,"Trailing",0,"0","Slap Shot",0,0.833333333333333,0.883333333333333,0.911111111111111,0.916666666666667,0.9,0.901190476190476,-0.0678571428571428,-0.0178571428571429,0.00992063492063489,0.0154761904761904,-0.00119047619047619
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,53.1,10,0,"Trailing",0,"0","Backhand",0,0.866666666666667,0.9,0.911111111111111,0.916666666666667,0.9,0.902380952380952,-0.0357142857142857,-0.00238095238095237,0.0087301587301587,0.0142857142857142,-0.00238095238095237
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,35.5,8.6,0,"Trailing",0,"0","Tip-In",0,0.866666666666667,0.9,0.911111111111111,0.916666666666667,0.9,0.902380952380952,-0.0357142857142857,-0.00238095238095237,0.0087301587301587,0.0142857142857142,-0.00238095238095237
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,36.5,28.6,0,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.9,0.911111111111111,0.916666666666667,0.9,0.903571428571429,-0.0369047619047619,-0.00357142857142856,0.00753968253968251,0.013095238095238,-0.00357142857142856
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,57.7,22.5,0,"Trailing",0,"0","Snap Shot",0,0.9,0.9,0.911111111111111,0.916666666666667,0.9,0.903571428571429,-0.00357142857142856,-0.00357142857142856,0.00753968253968251,0.013095238095238,-0.00357142857142856
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,65.8,21.9,0,"Trailing",1,"0","Wrist Shot",0,0.9,0.9,0.911111111111111,0.916666666666667,0.9,0.903571428571429,-0.00357142857142856,-0.00357142857142856,0.00753968253968251,0.013095238095238,-0.00357142857142856
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,47.7,44.6,0,"Trailing",0,"0","Wrist Shot",0,0.9,0.9,0.911111111111111,0.916666666666667,0.9,0.903571428571429,-0.00357142857142856,-0.00357142857142856,0.00753968253968251,0.013095238095238,-0.00357142857142856
"20212022","2021030321",2022-05-31,"8475156","Mikko.Koskinen",1,64.1,38.9,0,"Trailing",0,"0","Wrist Shot",0,0.9,0.9,0.911111111111111,0.916666666666667,0.9,0.903571428571429,-0.00357142857142856,-0.00357142857142856,0.00753968253968251,0.013095238095238,-0.00357142857142856
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,72.5,39.8,1,"Leading",0,"0","Backhand",0,0.9,0.883333333333333,0.877777777777778,0.9,0.886666666666667,0.926190476190476,-0.0261904761904762,-0.0428571428571429,-0.0484126984126985,-0.0261904761904762,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,81.6,27.3,1,"Leading",0,"0","Wrist Shot",0,0.9,0.883333333333333,0.877777777777778,0.9,0.886666666666667,0.926190476190476,-0.0261904761904762,-0.0428571428571429,-0.0484126984126985,-0.0261904761904762,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,35.5,8.6,1,"Leading",0,"0","Wrist Shot",0,0.9,0.883333333333333,0.877777777777778,0.9,0.886666666666667,0.926190476190476,-0.0261904761904762,-0.0428571428571429,-0.0484126984126985,-0.0261904761904762,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,20.3,89.5,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.883333333333333,0.877777777777778,0.9,0.886666666666667,0.926190476190476,0.00714285714285712,-0.0428571428571429,-0.0484126984126985,-0.0261904761904762,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,7.1,8.1,1,"Leading",0,"0","Deflected",0,0.933333333333333,0.883333333333333,0.877777777777778,0.908333333333333,0.886666666666667,0.926190476190476,0.00714285714285712,-0.0428571428571429,-0.0484126984126985,-0.0178571428571429,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,27,59.5,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.883333333333333,0.877777777777778,0.908333333333333,0.886666666666667,0.926190476190476,0.00714285714285712,-0.0428571428571429,-0.0484126984126985,-0.0178571428571429,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,80.2,29.4,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.877777777777778,0.908333333333333,0.886666666666667,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0484126984126985,-0.0178571428571429,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,62.9,43.8,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.877777777777778,0.908333333333333,0.886666666666667,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0484126984126985,-0.0178571428571429,-0.0395238095238095
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,5.2,33.1,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.877777777777778,0.908333333333333,0.893333333333333,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0484126984126985,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,44.1,46,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.877777777777778,0.908333333333333,0.893333333333333,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0484126984126985,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,81.9,7.1,1,"Leading",0,"0","Wrap-around",0,0.933333333333333,0.9,0.877777777777778,0.908333333333333,0.893333333333333,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0484126984126985,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,5.7,10,1,"Leading",0,"0","Tip-In",0,0.933333333333333,0.9,0.888888888888889,0.908333333333333,0.893333333333333,0.926190476190476,0.00714285714285712,-0.0261904761904762,-0.0373015873015874,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,1,57,1,"Leading",0,"+","Slap Shot",0,0.966666666666667,0.9,0.9,0.908333333333333,0.893333333333333,0.926190476190476,0.0404761904761904,-0.0261904761904762,-0.0261904761904762,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,15.3,57,1,"Leading",0,"0","Slap Shot",0,0.966666666666667,0.9,0.9,0.908333333333333,0.893333333333333,0.926190476190476,0.0404761904761904,-0.0261904761904762,-0.0261904761904762,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,14,8.2,1,"Leading",0,"+","Deflected",0,0.966666666666667,0.9,0.911111111111111,0.908333333333333,0.893333333333333,0.926190476190476,0.0404761904761904,-0.0261904761904762,-0.0150793650793651,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",0,39.1,20.6,1,"Leading",0,"+","Wrist Shot",0,0.966666666666667,0.9,0.911111111111111,0.908333333333333,0.893333333333333,0.926190476190476,0.0404761904761904,-0.0261904761904762,-0.0150793650793651,-0.0178571428571429,-0.0328571428571429
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,10.4,88.5,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.883333333333333,0.9,0.9,0.886666666666667,0.925,0.0083333333333333,-0.0416666666666667,-0.025,-0.025,-0.0383333333333333
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,4.2,41.1,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.9,0.886666666666667,0.925,0.0083333333333333,-0.025,-0.025,-0.025,-0.0383333333333333
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,19.3,63.6,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.911111111111111,0.9,0.886666666666667,0.925,0.0083333333333333,-0.025,-0.013888888888889,-0.025,-0.0383333333333333
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,56.3,14.4,1,"Leading",0,"0","Backhand",0,0.933333333333333,0.916666666666667,0.911111111111111,0.9,0.886666666666667,0.925,0.0083333333333333,-0.00833333333333341,-0.013888888888889,-0.025,-0.0383333333333333
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,2.2,26,1,"Leading",0,"0","Tip-In",0,0.966666666666667,0.916666666666667,0.911111111111111,0.9,0.886666666666667,0.925,0.0416666666666666,-0.00833333333333341,-0.013888888888889,-0.025,-0.0383333333333333
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",0,4.4,13,1,"Leading",0,"0","Wrist Shot",0,0.966666666666667,0.916666666666667,0.911111111111111,0.9,0.893333333333333,0.925,0.0416666666666666,-0.00833333333333341,-0.013888888888889,-0.025,-0.0316666666666667
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,21.8,43.1,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.893333333333333,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0304761904761905
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,101.3,5.1,1,"Leading",0,"0","Wrap-around",0,0.933333333333333,0.9,0.9,0.891666666666667,0.893333333333333,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0304761904761905
"20212022","2021030151",2022-05-03,"8475311","Darcy.Kuemper",1,21.8,5.4,1,"Leading",1,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.893333333333333,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0304761904761905
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,26.6,64.8,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.9,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0238095238095238
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,0,21,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.9,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0238095238095238
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,27.8,59.9,1,"Leading",0,"0","Slap Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.9,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0238095238095238
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,28.3,44.3,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.906666666666667,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,53.4,38.6,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.9,0.9,0.891666666666667,0.906666666666667,0.923809523809524,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0321428571428571,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,14.4,40.3,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.916666666666667,0.9,0.891666666666667,0.906666666666667,0.923809523809524,0.00952380952380949,-0.00714285714285723,-0.0238095238095238,-0.0321428571428571,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,0,9,1,"Leading",0,"0","Wrist Shot",0,0.933333333333333,0.916666666666667,0.9,0.891666666666667,0.906666666666667,0.923809523809524,0.00952380952380949,-0.00714285714285723,-0.0238095238095238,-0.0321428571428571,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",0,28.7,35.4,1,"Tied",0,"0","Wrist Shot",0,0.933333333333333,0.916666666666667,0.9,0.891666666666667,0.906666666666667,0.923809523809524,0.00952380952380949,-0.00714285714285723,-0.0238095238095238,-0.0321428571428571,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,28.6,12.5,1,"Tied",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.888888888888889,0.883333333333333,0.9,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0337301587301588,-0.0392857142857144,-0.0226190476190476
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,33.7,50.5,1,"Tied",0,"+","Slap Shot",0,0.9,0.916666666666667,0.888888888888889,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0337301587301588,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,37.3,47.8,1,"Tied",0,"+","Slap Shot",0,0.9,0.916666666666667,0.888888888888889,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0337301587301588,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,26.6,15.7,1,"Tied",0,"-","Backhand",0,0.9,0.916666666666667,0.9,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,52.2,50.6,1,"Tied",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.9,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,41.6,12,1,"Tied",0,"-","Backhand",0,0.9,0.916666666666667,0.9,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,46.5,53.8,1,"Tied",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.9,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,32.1,69.6,1,"Tied",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.9,0.883333333333333,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.0392857142857144,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,8.9,175.1,1,"Tied",0,"0","Wrist Shot",0,0.9,0.916666666666667,0.9,0.891666666666667,0.906666666666667,0.922619047619048,-0.0226190476190476,-0.00595238095238104,-0.0226190476190476,-0.030952380952381,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,43,20.5,1,"Tied",0,"0","Wrist Shot",0,0.9,0.933333333333333,0.9,0.9,0.906666666666667,0.922619047619048,-0.0226190476190476,0.0107142857142857,-0.0226190476190476,-0.0226190476190476,-0.0159523809523811
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,36.5,28.6,1,"Tied",0,"0","Wrist Shot",0,0.9,0.933333333333333,0.9,0.9,0.906666666666667,0.923809523809524,-0.0238095238095238,0.00952380952380949,-0.0238095238095238,-0.0238095238095238,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,41.6,12,1,"Tied",0,"0","Wrap-around",0,0.9,0.933333333333333,0.9,0.908333333333333,0.906666666666667,0.923809523809524,-0.0238095238095238,0.00952380952380949,-0.0238095238095238,-0.0154761904761905,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,20.6,8.5,1,"Tied",0,"0","Tip-In",0,0.9,0.933333333333333,0.9,0.908333333333333,0.906666666666667,0.923809523809524,-0.0238095238095238,0.00952380952380949,-0.0238095238095238,-0.0154761904761905,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,37.9,11.4,1,"Tied",0,"0","Snap Shot",0,0.933333333333333,0.933333333333333,0.9,0.908333333333333,0.906666666666667,0.923809523809524,0.00952380952380949,0.00952380952380949,-0.0238095238095238,-0.0154761904761905,-0.0171428571428572
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,15.1,137.8,1,"Tied",0,"0","Wrist Shot",0,0.933333333333333,0.933333333333333,0.911111111111111,0.908333333333333,0.906666666666667,0.925,0.0083333333333333,0.0083333333333333,-0.013888888888889,-0.0166666666666667,-0.0183333333333334
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,3.4,17,1,"Tied",0,"0","Backhand",0,0.933333333333333,0.933333333333333,0.911111111111111,0.916666666666667,0.906666666666667,0.925,0.0083333333333333,0.0083333333333333,-0.013888888888889,-0.00833333333333341,-0.0183333333333334
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,5.2,11,1,"Tied",0,"0","Backhand",0,0.933333333333333,0.933333333333333,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0083333333333333,0.0083333333333333,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030152",2022-05-05,"8475311","Darcy.Kuemper",1,38.5,43.4,1,"Tied",0,"0","Slap Shot",0,0.933333333333333,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0083333333333333,0.0249999999999999,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,14,53.6,0,"Tied",0,"0","Wrist Shot",0,0.933333333333333,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0083333333333333,0.0249999999999999,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,9.5,54.7,0,"Tied",0,"0","Wrist Shot",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0416666666666666,0.0249999999999999,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,0,20,0,"Tied",0,"0","Backhand",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0416666666666666,0.0249999999999999,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,10.9,148.7,0,"Tied",0,"0","Wrist Shot",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.925,0.0416666666666666,0.0249999999999999,-0.00277777777777777,-0.00833333333333341,-0.0183333333333334
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,36.4,23.6,0,"Tied",0,"0","Snap Shot",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.926190476190476,0.0404761904761904,0.0238095238095237,-0.00396825396825395,-0.0095238095238096,-0.0195238095238096
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,39.3,56.9,0,"Tied",0,"0","Wrist Shot",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.926190476190476,0.0404761904761904,0.0238095238095237,-0.00396825396825395,-0.0095238095238096,-0.0195238095238096
"20212022","2021030153",2022-05-07,"8475311","Darcy.Kuemper",1,7.7,52.5,0,"Leading",0,"+","Slap Shot",0,0.966666666666667,0.95,0.922222222222222,0.916666666666667,0.906666666666667,0.926190476190476,0.0404761904761904,0.0238095238095237,-0.00396825396825395,-0.0095238095238096,-0.0195238095238096
